X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,X_53,X_54,X_55,X_56,X_57,X_58,X_59,X_60,X_61,X_62,X_63,X_64,X_65,X_66,X_67,X_68,X_69,X_70,X_71,X_72,X_73,X_74,X_75,X_76,X_77,X_78,X_79,X_80,X_81,X_82,X_83,X_84,X_85,X_86,X_87,X_88,X_89,X_90,X_91,X_92,X_93,X_94,X_95,X_96,X_97,X_98,X_99,target
4,4,5,5,5,3,2,5,5,8,2,8,8,6,7,6,3,1,7,2,8,4,3,8,9,8,7,0,0,7,1,4,3,5,5,7,3,5,3,7,1,8,7,8,3,3,8,0,1,1,4,7,4,5,1,5,2,4,7,1,0,4,7,9,6,1,9,8,1,8,7,8,3,7,5,8,0,1,4,4,4,1,9,0,8,1,0,6,8,4,5,8,8,2,8,0,7,4,5,8,-249.07246579600263
3,1,7,0,4,5,5,3,6,2,1,4,4,0,5,6,6,9,6,2,1,6,3,8,8,2,4,7,6,7,9,1,9,9,2,5,3,2,0,6,9,1,6,3,1,0,6,5,1,2,1,3,2,8,7,8,6,8,5,6,1,3,6,4,3,6,5,3,2,4,1,5,7,5,5,8,4,9,3,5,2,0,3,1,4,4,6,1,1,8,0,0,1,4,2,8,9,9,6,0,296.94278004790885
4,6,3,6,8,2,4,1,6,2,2,3,0,4,5,4,8,9,3,2,1,0,3,0,8,2,1,6,6,0,2,9,8,8,8,7,0,9,8,1,8,5,4,0,3,8,1,7,6,6,4,1,6,4,4,9,2,8,1,5,8,4,3,7,0,1,1,9,3,8,4,5,7,8,7,5,0,2,0,7,2,8,5,5,5,2,4,7,5,7,7,9,2,9,9,5,5,2,4,5,-167.90373551611862
5,5,8,5,4,5,4,6,8,4,4,4,2,8,4,4,5,7,1,8,1,0,7,4,2,5,1,3,6,3,0,9,1,3,1,5,8,0,8,9,7,4,1,8,5,7,2,2,2,3,2,2,5,7,0,2,9,6,8,7,4,5,1,7,3,8,3,5,1,1,2,4,0,1,4,4,0,5,9,1,3,7,9,6,4,3,2,6,0,5,0,2,4,4,4,7,0,2,8,7,-138.9681658243823
1,0,1,5,2,9,6,4,9,5,1,2,1,5,3,2,6,2,2,8,5,1,7,1,8,0,0,5,2,0,6,1,0,2,5,9,4,4,0,1,5,3,0,8,8,2,8,0,9,9,8,1,0,1,6,5,1,8,5,4,4,3,2,1,8,0,7,0,1,1,8,7,9,6,1,8,1,3,6,6,7,9,6,6,4,4,6,5,1,1,1,3,8,5,2,8,4,9,7,2,-11.95774142244764
0,1,7,7,8,4,2,1,6,2,6,5,3,3,3,8,6,5,2,1,1,5,5,7,8,1,6,7,2,9,6,8,2,7,3,3,2,6,2,0,3,4,9,2,2,0,3,2,0,1,7,6,7,3,7,2,1,8,9,5,0,3,8,3,3,1,1,6,1,3,3,0,4,8,3,9,1,1,8,3,6,7,7,4,4,8,4,0,5,8,5,9,7,1,9,5,8,3,9,6,-115.19073273992578
8,2,4,7,1,4,1,5,4,7,2,4,8,8,5,1,7,8,7,8,5,5,6,6,7,1,4,8,2,1,4,1,4,1,1,2,7,6,0,4,0,3,5,7,6,6,4,6,2,0,6,6,8,9,2,7,2,3,0,9,5,7,9,6,5,4,1,2,7,3,2,9,1,8,4,2,8,3,3,4,8,6,1,1,1,8,7,0,3,0,4,5,6,0,1,3,7,8,4,1,97.11119424831342
5,2,0,2,0,7,8,2,8,9,1,9,9,9,1,3,5,8,0,8,5,8,6,5,0,8,5,8,5,5,6,8,4,3,2,7,8,6,8,0,8,5,3,2,2,8,4,9,7,4,7,7,3,7,4,2,5,8,3,6,7,5,4,7,1,5,9,6,9,9,7,6,7,5,7,4,2,4,8,4,6,2,5,5,1,9,9,2,7,1,7,9,6,1,3,5,6,7,9,5,93.83149279113701
7,0,3,2,2,4,9,0,5,4,7,4,6,0,5,7,7,1,5,5,1,7,8,0,7,1,0,7,1,9,7,2,8,8,4,8,1,2,6,5,4,6,2,5,8,4,7,3,2,7,9,1,4,4,0,3,5,5,5,7,6,7,4,5,8,9,1,8,7,2,9,6,5,1,1,1,0,2,7,5,4,1,6,7,1,5,1,4,1,9,8,6,2,8,6,3,1,1,6,7,151.5330402509348
8,8,8,2,9,0,2,8,9,3,7,2,6,9,6,2,2,1,1,6,9,9,8,4,8,9,7,1,5,0,1,1,0,8,1,2,4,9,1,8,0,2,5,6,9,5,5,1,9,3,6,6,4,1,8,6,9,7,6,6,3,5,7,4,6,6,8,9,9,7,1,3,7,4,5,9,0,8,2,9,5,7,6,4,6,8,8,8,2,9,6,3,3,2,4,8,4,7,8,0,29.507243143904606
7,7,8,7,4,1,4,1,4,7,5,3,1,0,5,8,7,1,8,9,0,1,1,9,1,2,2,2,8,8,7,5,1,6,6,5,4,4,6,4,7,1,4,1,1,1,4,8,7,2,2,8,1,8,0,8,2,1,4,5,4,7,6,1,7,4,3,9,7,5,8,1,2,4,8,1,5,4,2,5,9,1,6,1,5,1,4,5,4,9,2,8,1,3,6,2,8,1,5,5,-67.54023855291949
3,7,4,7,9,6,0,8,2,4,9,0,5,8,3,4,9,5,3,8,3,3,4,2,7,5,2,1,4,1,5,1,3,9,9,8,0,6,1,0,2,6,6,2,7,7,1,3,2,1,8,3,7,8,7,4,5,0,4,6,9,9,8,3,4,6,7,7,1,2,4,1,7,8,6,3,6,0,7,2,6,1,8,0,0,8,1,8,6,1,2,0,3,8,4,5,9,3,4,5,-255.72300590495772
7,0,7,5,4,1,7,3,7,3,8,5,4,7,0,3,7,8,4,0,1,8,4,0,7,5,1,7,4,7,6,2,4,2,1,2,9,1,7,9,0,0,1,3,2,7,9,3,6,6,5,5,5,0,4,6,3,0,9,1,5,7,9,4,2,6,8,10,5,6,7,5,5,7,5,5,3,4,6,5,4,2,6,8,2,8,0,1,2,4,5,4,7,1,8,8,6,4,0,7,166.05173295876537
0,3,5,5,0,3,2,2,5,8,6,9,1,4,3,4,8,1,4,6,4,1,1,8,4,2,0,7,8,5,2,0,4,1,8,4,4,8,5,8,7,5,1,8,4,4,5,9,2,7,9,6,9,3,3,4,0,1,7,7,3,8,9,1,6,3,2,5,7,2,5,8,6,6,2,1,8,9,6,0,0,1,7,1,8,6,6,8,3,1,9,4,3,3,0,7,7,4,3,8,105.25519854915828
0,7,1,5,0,9,0,2,3,8,5,0,2,9,1,8,7,6,7,3,7,1,2,8,5,0,6,8,2,1,5,4,8,3,9,4,0,9,1,5,8,9,7,2,4,4,5,0,9,3,4,5,5,5,4,7,5,7,3,1,6,8,7,0,2,6,0,6,7,4,2,2,9,1,7,1,9,9,6,8,4,3,6,9,1,8,1,5,9,3,6,4,7,8,3,3,5,5,3,8,37.06408946061478
5,2,3,6,8,1,5,3,0,7,6,3,8,8,5,5,6,0,2,9,6,3,6,6,8,8,7,2,4,2,4,4,1,5,4,2,0,1,8,2,2,1,9,6,1,1,9,5,8,6,4,3,9,1,7,4,1,3,1,3,7,5,7,8,7,9,2,0,9,5,8,7,0,8,0,6,8,5,0,1,1,9,3,2,1,8,0,2,4,5,2,7,0,5,2,1,9,5,1,6,-67.09424619969954
5,1,2,4,3,0,5,9,5,2,4,1,5,8,9,1,4,7,3,0,4,1,4,0,8,5,8,6,1,9,8,8,4,1,3,4,3,8,0,5,6,0,2,6,9,8,3,0,0,6,7,7,3,7,1,7,5,4,0,4,4,0,8,3,8,8,3,7,4,4,4,4,7,9,7,0,2,6,8,3,9,7,4,8,8,2,3,5,0,7,8,7,1,4,5,7,8,2,8,1,75.12743689489369
6,4,1,1,7,4,4,3,0,2,5,2,1,3,5,0,6,7,6,2,4,1,0,7,0,1,8,9,2,2,5,3,2,6,2,8,4,0,2,1,1,1,9,0,1,3,4,3,1,9,9,4,6,7,7,6,3,7,0,6,2,3,5,7,6,2,1,9,8,1,6,1,10,4,3,2,3,0,5,3,4,0,9,4,7,3,3,6,6,9,8,6,7,9,4,8,8,8,6,0,-97.984720331057
6,9,8,9,7,0,1,4,0,7,0,7,8,3,5,3,8,1,4,2,9,1,1,5,9,9,0,3,5,1,7,2,9,8,5,9,5,7,0,1,4,8,0,3,6,1,4,9,2,5,3,4,6,3,1,7,0,2,1,0,1,1,2,7,8,3,1,8,0,1,6,3,3,3,8,6,5,2,5,5,8,8,5,8,7,0,3,9,2,2,9,5,3,1,4,2,1,6,0,1,-5.950169745678878
4,3,1,6,6,1,7,4,2,3,3,1,6,1,5,8,4,0,5,5,6,9,8,4,6,7,3,2,1,2,1,1,4,7,8,5,2,8,7,3,8,4,8,3,0,1,8,7,1,1,8,6,0,9,6,9,6,4,9,7,8,8,5,8,1,4,6,6,9,8,8,1,7,2,6,4,3,4,2,3,0,1,8,8,9,8,3,5,8,3,1,5,0,1,5,7,3,6,8,5,28.590524213161483
3,7,1,0,3,6,9,0,9,6,8,8,8,3,1,5,6,6,8,1,2,1,3,9,2,7,1,4,2,1,8,1,2,0,8,1,1,7,3,9,3,0,5,7,6,8,9,6,6,6,4,8,3,2,8,7,5,9,7,4,6,2,4,1,9,0,7,1,1,3,8,5,9,6,5,2,2,5,0,5,8,3,5,2,8,6,7,4,6,1,6,5,0,5,2,6,4,1,8,8,89.99248024097233
3,4,6,8,1,5,0,4,2,0,0,8,1,7,6,4,4,1,8,8,2,8,7,8,6,3,2,7,7,5,6,1,1,7,6,5,2,8,2,0,5,7,8,0,8,9,6,2,7,8,0,8,4,7,1,8,4,8,4,9,3,0,9,9,1,8,8,2,7,1,3,4,2,9,7,3,7,5,1,9,7,8,0,6,2,8,1,3,1,7,8,0,9,3,4,5,1,3,8,1,111.41149815618675
3,4,9,2,6,1,8,7,7,5,7,6,2,8,7,4,0,2,6,0,1,1,9,2,4,6,0,3,7,0,7,6,7,1,8,5,7,6,1,1,3,2,6,2,3,7,8,3,9,7,7,1,4,8,4,7,4,6,0,8,3,8,3,2,4,0,8,3,4,8,7,2,5,4,2,6,2,9,1,1,7,7,8,7,6,9,6,3,6,1,8,4,5,0,5,2,6,2,7,8,389.002010173572
2,1,6,8,8,7,8,3,8,1,8,7,7,4,4,0,9,3,3,7,7,6,3,8,0,7,8,4,0,4,8,8,7,2,3,4,2,5,1,8,5,2,8,7,8,1,9,2,1,1,8,3,2,3,1,8,8,1,3,6,8,1,6,4,8,8,8,2,2,3,6,3,9,4,4,1,5,6,4,2,5,1,4,6,7,1,2,1,3,9,6,4,7,1,4,7,1,0,7,5,241.33309905994912
0,1,5,4,3,8,6,5,8,6,6,2,7,5,9,3,5,8,2,4,6,1,2,7,6,8,5,8,1,0,1,5,9,7,6,4,7,1,1,5,7,4,7,1,0,1,1,6,7,3,8,2,8,2,6,2,2,8,7,1,9,3,1,6,2,9,3,1,8,5,6,1,6,8,9,0,7,1,6,3,7,8,4,7,9,3,9,8,6,6,4,3,4,3,3,1,1,9,6,5,-239.407865632159
9,6,1,6,5,5,7,1,1,3,5,5,3,8,2,6,7,7,1,7,6,9,1,5,8,5,2,6,1,1,1,0,4,0,4,5,7,1,1,2,8,7,3,2,8,0,9,5,6,7,0,4,7,8,5,1,4,0,3,6,2,8,6,5,1,6,0,1,3,6,3,5,0,4,1,6,1,6,6,6,4,5,7,1,2,1,2,8,0,6,8,9,9,9,1,7,8,7,3,3,96.82603905344047
8,3,5,5,1,0,6,9,1,7,0,4,7,8,7,0,3,7,4,3,5,8,6,2,3,8,6,5,7,0,6,4,9,7,5,1,4,4,1,5,4,8,1,3,9,8,3,5,8,5,9,8,2,8,6,4,6,4,8,0,4,8,4,7,8,2,4,0,8,8,5,1,1,8,5,1,3,9,5,6,8,8,1,4,8,5,7,2,0,5,9,5,6,7,2,3,1,0,8,8,161.9540272427103
1,7,0,2,7,3,2,9,5,2,1,3,7,7,6,9,2,5,0,1,5,5,6,5,9,3,6,3,6,4,4,3,4,5,1,3,4,1,1,7,8,0,0,4,6,5,0,4,4,9,1,9,7,2,2,1,7,4,2,1,4,9,2,6,1,8,1,8,0,9,9,5,1,0,5,6,6,6,7,5,2,1,8,7,9,4,3,5,4,5,9,6,5,1,3,9,8,3,0,7,-145.06733313660013
6,2,2,3,8,6,6,2,3,0,0,1,0,2,4,4,0,0,6,3,7,7,4,0,5,0,2,1,3,4,8,9,0,6,5,8,1,9,3,3,6,0,5,4,1,3,8,9,6,1,4,4,4,7,0,2,4,5,5,3,1,4,9,6,2,8,6,9,2,5,4,4,6,4,2,1,5,1,3,4,7,3,5,1,7,0,1,4,3,3,3,6,9,7,6,6,3,3,7,2,-63.38553846079099
0,5,8,5,1,8,1,7,9,3,4,1,9,4,1,5,8,3,3,9,1,4,4,6,4,8,9,7,0,8,7,6,6,3,1,1,7,2,1,5,8,0,4,9,7,7,3,5,7,4,4,3,6,6,9,1,2,5,7,2,1,7,9,3,1,7,0,2,0,8,5,8,7,7,2,5,7,5,6,1,4,3,6,1,8,5,4,0,5,8,8,5,4,5,0,0,3,3,8,5,-4.311594163632289
0,6,8,1,5,2,6,1,0,4,0,6,4,4,2,4,8,3,6,5,9,2,2,6,7,8,7,5,7,5,4,9,8,0,3,6,3,9,5,7,3,5,0,8,3,2,7,1,8,7,6,1,8,6,0,6,2,3,2,6,4,8,2,1,1,6,7,3,4,7,0,1,7,0,8,3,7,8,5,7,8,6,9,2,7,9,9,5,2,0,0,3,8,5,7,1,1,4,6,4,68.0631851135418
5,1,9,3,8,5,5,4,8,6,3,8,3,4,8,0,6,4,3,5,5,1,2,5,7,6,5,2,4,0,1,3,3,3,5,6,2,9,3,1,6,9,7,1,1,2,5,7,7,8,8,3,2,5,7,6,0,9,1,0,7,9,7,1,9,5,5,6,7,9,5,4,8,3,1,2,4,4,5,4,6,5,6,3,1,3,4,0,6,8,1,6,8,5,4,1,8,3,8,7,-284.08257817070114
6,5,2,6,7,8,1,4,4,9,4,4,6,6,0,2,2,6,4,1,2,2,4,4,4,3,6,4,3,7,2,7,4,5,8,6,1,3,5,9,1,8,5,7,7,8,7,2,3,0,4,0,6,1,8,6,9,9,6,7,6,3,5,7,2,5,4,0,2,7,2,9,7,5,1,7,4,4,4,0,9,7,6,8,2,6,6,9,9,3,9,6,1,6,4,6,4,1,0,8,16.932947990262235
2,5,1,2,2,9,1,6,5,6,9,8,3,2,1,4,2,6,2,4,0,6,6,6,3,8,1,7,1,7,1,4,0,4,4,4,9,0,0,0,1,9,2,5,8,2,7,4,1,7,3,5,1,2,6,4,3,7,4,4,2,4,6,1,4,5,8,9,1,1,5,8,6,6,4,9,0,1,6,2,5,3,0,7,1,7,6,7,9,5,1,5,3,9,8,5,5,8,9,2,-107.45229307307984
4,5,5,4,5,4,3,1,2,0,9,9,4,1,6,1,6,6,2,1,2,7,8,2,8,7,1,2,9,0,9,1,2,4,5,1,1,8,1,7,7,1,9,5,1,6,4,8,8,1,0,5,4,6,6,2,6,6,0,8,5,5,1,1,8,4,6,4,4,0,8,3,5,8,4,2,4,4,9,1,2,0,5,4,1,2,8,0,2,7,4,5,0,1,4,2,2,7,6,7,103.14353478721439
7,8,6,8,7,10,1,7,0,8,3,5,9,1,1,5,6,2,9,5,4,1,5,5,3,5,2,7,4,6,1,6,6,2,5,3,0,3,3,4,2,8,7,5,6,2,5,3,4,3,3,8,5,1,5,8,9,7,1,9,0,3,1,7,0,4,0,7,2,6,3,8,7,7,3,1,1,6,1,8,4,6,2,9,4,0,4,7,6,2,9,0,5,8,9,8,8,1,7,8,28.348673939666604
4,3,9,9,0,8,8,2,3,3,0,5,4,8,1,6,3,4,8,5,4,7,4,6,4,4,2,4,4,1,1,3,8,3,0,0,5,6,7,3,2,9,7,7,4,3,7,7,7,1,8,0,9,5,0,0,7,8,7,5,6,8,0,7,8,6,5,4,0,2,5,6,3,0,1,9,8,8,2,1,9,2,1,4,6,6,7,2,1,4,5,4,4,1,8,7,1,6,0,3,103.1166583944745
5,7,8,3,3,8,1,4,7,1,4,1,4,7,5,3,6,6,7,1,1,3,3,0,6,6,8,6,8,4,1,0,6,1,1,1,8,9,2,1,1,4,8,4,4,5,5,6,2,8,1,8,9,1,1,2,6,7,5,7,8,6,2,3,4,7,7,6,8,1,0,9,1,3,0,2,5,3,1,9,1,9,8,1,6,7,3,3,4,1,3,8,0,6,3,8,6,1,2,4,18.431093847968896
3,7,8,1,3,2,3,8,2,5,3,7,6,6,3,4,2,8,8,4,1,4,8,5,9,8,2,8,8,1,9,1,5,8,4,0,3,2,1,1,8,2,3,0,7,3,5,7,2,6,0,6,9,0,8,4,1,1,4,6,0,7,8,0,7,4,3,6,6,4,1,8,1,4,3,8,4,1,8,8,0,3,8,3,8,3,8,7,4,8,3,3,6,6,5,9,3,3,1,4,144.61367936507688
0,3,6,9,7,1,2,6,9,7,7,3,0,1,1,0,1,2,2,0,4,0,1,8,1,4,1,2,3,3,6,6,1,9,3,9,5,8,0,3,4,0,8,1,9,3,8,6,7,5,2,4,9,0,2,1,3,1,5,4,1,4,6,2,6,9,8,7,3,6,4,4,7,8,8,7,6,4,3,7,7,0,0,4,6,2,5,7,4,1,6,2,0,4,5,2,3,6,6,3,-2.383333357917885
5,4,1,3,5,4,5,7,1,0,9,2,3,2,8,2,0,4,4,2,1,1,7,7,7,7,3,1,2,2,6,4,0,7,2,2,5,6,9,4,7,7,7,8,8,3,0,4,3,1,8,0,5,3,7,3,5,3,5,1,2,1,8,8,8,8,6,6,4,1,8,9,6,8,2,7,8,8,7,8,6,6,5,0,6,6,1,6,6,7,2,7,1,8,2,1,8,6,3,4,-178.55370596280497
7,9,9,4,0,3,9,5,5,4,9,0,9,1,4,7,0,9,4,5,3,0,8,5,3,2,5,0,0,3,2,0,7,1,9,3,3,1,2,4,8,4,8,7,3,2,9,2,5,2,4,0,7,7,1,6,8,2,6,3,4,0,4,2,5,5,6,1,7,5,5,2,5,4,2,7,2,5,3,5,2,1,2,1,4,9,6,1,0,1,6,3,0,3,1,6,7,3,1,3,124.82900956767955
7,8,7,1,9,4,5,6,8,3,1,6,2,8,8,4,5,9,0,9,2,8,6,2,2,5,9,5,5,7,7,7,5,6,4,2,9,5,3,5,1,4,8,6,8,8,5,0,8,1,6,6,2,5,8,5,5,6,7,0,5,3,3,4,6,2,5,4,9,7,2,4,9,6,6,1,8,8,8,2,8,9,9,2,6,4,1,1,1,1,6,0,4,3,3,2,7,2,3,9,114.74184769704222
2,9,7,7,2,6,8,6,1,2,6,8,1,5,6,5,1,1,3,6,4,9,5,4,0,4,2,8,1,5,9,0,3,7,8,6,7,2,5,2,8,9,6,3,7,0,6,8,6,8,4,2,0,0,9,8,1,3,5,9,1,7,3,9,2,3,6,0,1,1,8,0,4,3,1,4,5,7,2,2,0,6,2,8,1,3,2,2,8,3,3,9,4,1,7,1,7,1,1,2,237.66969141101586
8,7,9,1,2,2,1,9,7,2,1,3,9,4,0,0,8,5,8,7,0,9,7,6,5,3,4,6,8,6,8,8,5,8,6,8,7,9,1,0,8,6,9,7,3,4,5,6,8,4,7,5,9,9,0,4,4,8,2,7,2,1,1,5,1,3,4,8,0,1,1,3,9,5,2,5,7,8,4,8,5,0,2,0,8,2,2,0,5,6,8,0,1,6,8,1,8,8,8,4,259.3096812850399
0,4,2,4,7,3,4,2,6,2,5,3,1,5,2,2,9,1,6,3,3,5,5,9,9,2,6,3,8,8,1,2,6,3,6,7,1,4,1,8,1,8,6,0,5,5,7,2,4,3,6,7,3,6,1,1,3,4,5,6,5,5,9,1,4,8,0,6,1,3,3,6,4,0,1,8,6,7,5,9,1,7,4,4,9,8,3,4,4,5,9,8,7,1,1,0,1,7,2,1,17.509099057034206
5,4,2,4,7,6,5,6,7,3,3,5,4,1,9,6,4,2,5,6,8,1,3,6,3,7,9,8,3,5,0,1,1,9,1,0,4,2,5,5,8,2,6,6,8,5,8,1,4,6,1,8,9,3,1,2,7,9,2,1,4,7,1,4,1,4,5,9,9,1,1,6,9,2,0,8,7,9,1,1,8,1,3,3,4,3,2,3,2,8,5,5,9,0,1,4,6,6,2,8,-16.773446815699018
1,6,8,3,8,2,4,5,2,6,9,2,3,5,9,7,8,4,3,8,5,6,2,8,6,1,0,0,1,9,2,4,0,6,0,7,7,6,3,1,2,3,6,1,9,1,7,9,8,1,6,2,1,6,6,0,1,4,8,0,1,4,1,0,8,8,8,4,8,1,2,0,2,7,2,1,3,6,8,7,5,8,0,1,1,8,7,2,4,7,3,4,5,3,7,8,5,5,8,2,-110.71081135835233
1,6,6,4,3,2,5,5,4,6,8,0,6,7,6,5,2,1,1,5,0,5,8,9,8,8,8,1,7,7,6,1,5,5,9,4,7,1,4,1,8,7,5,0,8,3,7,4,7,5,8,6,8,0,5,3,7,1,1,4,9,2,0,6,5,8,4,1,6,4,9,7,2,3,7,6,0,5,5,5,3,4,0,7,8,7,7,5,6,8,9,1,1,2,2,0,6,6,8,0,149.76568319990542
5,7,9,9,3,0,9,7,1,3,0,1,7,1,6,7,0,1,1,3,1,5,9,2,8,2,7,3,3,8,7,2,2,9,8,8,9,7,1,3,1,5,2,7,7,7,8,7,8,1,6,2,7,9,8,4,1,5,5,9,3,2,1,3,8,7,2,9,5,7,4,3,6,6,9,9,3,1,4,2,5,8,7,6,6,2,9,2,9,10,2,6,6,1,7,4,4,7,4,2,267.7424997750986
2,1,6,6,0,2,4,3,0,5,3,1,9,0,3,3,3,4,6,7,0,10,9,9,9,0,8,6,2,9,7,0,1,6,6,1,9,5,5,2,4,0,1,4,7,4,4,6,0,6,7,1,1,6,0,2,7,2,6,5,5,1,3,9,5,5,4,9,4,8,9,6,1,8,6,7,4,4,6,5,7,7,2,8,3,6,2,1,4,1,4,3,9,8,6,8,5,7,7,7,192.6934150529541
1,9,1,1,8,8,4,5,9,4,8,8,6,1,8,4,3,9,0,6,7,4,8,5,2,8,2,3,3,8,1,0,8,2,0,4,9,4,8,2,8,6,9,4,8,7,5,5,5,1,4,2,3,3,1,6,7,5,2,7,4,7,1,5,0,6,6,2,7,2,1,3,1,3,3,1,0,6,5,8,2,3,5,3,0,6,4,8,8,5,5,5,5,5,3,7,2,3,2,0,173.73257738000717
3,5,1,6,4,7,9,4,5,9,3,1,0,6,0,5,1,2,2,8,6,6,7,8,0,2,7,1,3,7,6,4,6,2,2,9,1,0,1,8,7,7,5,3,2,1,2,8,0,7,0,6,9,5,8,8,0,0,3,3,0,4,3,5,9,5,1,2,2,7,7,4,6,0,8,7,2,0,2,3,1,4,1,2,4,8,5,5,9,7,4,8,3,6,4,7,0,1,7,4,-131.95501914122678
2,5,1,4,8,6,8,2,5,2,3,6,6,8,1,9,0,2,1,6,5,4,9,4,3,0,7,1,0,7,2,1,7,4,4,7,3,8,6,3,4,7,5,7,9,8,2,7,6,8,1,4,4,2,1,4,1,1,4,1,8,2,8,6,5,0,7,3,7,0,1,4,8,1,2,6,9,2,7,3,7,6,7,2,5,1,9,2,1,3,5,4,1,5,2,2,1,1,8,8,-127.7438330213171
2,7,3,6,8,6,7,8,1,3,6,5,2,3,8,8,9,8,6,8,3,7,7,2,5,5,9,1,2,2,2,2,1,8,7,3,1,9,8,1,8,6,1,5,1,5,8,3,2,4,6,2,7,4,4,0,8,6,0,9,1,2,0,7,0,0,2,4,8,3,9,5,3,2,8,1,1,7,1,6,6,4,4,5,3,8,8,7,3,2,8,9,5,0,3,7,4,6,7,6,109.18857846923402
2,0,3,0,1,6,5,8,6,7,5,7,7,2,2,8,0,6,5,9,0,9,9,8,6,1,8,8,1,9,5,1,5,4,5,9,9,8,9,9,2,9,0,8,0,4,3,9,1,3,0,8,7,6,8,3,5,3,5,6,6,6,2,1,1,4,2,7,8,8,5,7,8,8,3,8,8,4,8,9,5,2,8,2,3,0,2,2,3,6,8,4,2,3,7,4,7,9,8,8,178.43271521781625
3,1,0,6,9,8,7,8,0,6,0,1,9,3,8,9,4,1,8,3,2,7,4,1,4,1,6,7,6,2,5,2,9,3,5,3,2,5,9,9,6,4,8,0,0,5,9,8,5,9,7,8,7,6,1,5,1,3,8,9,8,8,1,1,0,8,2,1,4,6,6,8,6,8,2,4,2,7,2,7,4,2,7,2,4,1,7,1,7,7,2,0,3,3,7,4,5,5,4,6,259.61889964878776
1,5,0,8,1,8,3,8,0,8,4,1,6,7,4,4,8,7,7,5,9,8,0,3,1,1,7,3,0,6,1,1,9,1,3,4,1,1,9,3,3,4,4,4,1,5,3,5,6,0,7,6,7,8,9,5,1,8,6,9,4,1,0,7,2,4,1,1,6,6,7,4,5,9,8,5,6,9,0,0,1,3,3,1,0,6,8,0,9,3,4,6,4,2,8,7,5,7,4,3,98.23927014460386
1,1,2,8,6,1,7,0,4,4,1,6,1,0,4,6,8,8,7,9,6,0,3,1,4,1,8,1,4,6,5,6,4,7,1,2,5,1,7,3,3,2,3,3,7,6,8,4,9,2,7,7,7,3,6,7,7,2,6,7,1,4,5,6,1,2,5,6,1,1,8,5,2,6,5,5,9,1,4,4,5,9,7,8,4,3,2,0,2,5,6,8,6,6,5,4,1,2,2,0,33.7545678069053
5,7,0,8,1,3,5,8,9,5,4,5,7,6,5,5,1,4,0,8,1,0,6,9,4,6,1,5,6,1,4,1,2,6,4,5,2,1,2,3,1,5,5,8,7,6,2,5,3,1,2,2,1,9,2,9,6,1,3,2,8,6,6,9,0,1,3,7,4,1,1,5,4,1,9,0,0,8,3,9,7,6,0,1,5,5,5,8,4,5,1,1,6,9,6,8,3,2,1,8,-55.250984921100326
9,2,2,4,5,3,5,6,1,1,8,2,0,0,7,6,2,2,7,4,5,1,2,0,0,8,4,1,8,1,0,1,7,0,2,0,5,6,4,4,0,1,0,6,0,3,2,6,9,2,3,1,0,8,8,6,7,4,8,4,1,1,0,6,7,9,2,0,6,8,2,7,5,5,8,4,6,1,1,4,8,8,5,2,2,8,6,1,8,2,9,4,4,1,5,2,7,9,2,4,-308.5689271739971
6,1,8,1,5,1,7,4,2,3,1,8,7,2,7,1,2,6,6,2,8,4,8,6,4,4,0,4,7,4,3,0,8,8,2,10,2,8,1,1,0,1,7,3,1,5,5,7,5,4,2,0,6,3,2,8,5,6,3,1,9,5,1,5,6,1,0,5,6,3,2,6,6,8,3,4,7,7,2,9,7,6,8,0,6,1,3,0,6,9,9,8,5,8,4,5,8,7,6,3,64.72298406906597
3,1,0,0,6,3,1,6,7,1,9,0,7,1,5,4,9,5,8,2,0,1,8,2,8,8,7,6,7,8,8,8,1,8,0,3,8,9,2,3,9,0,7,4,5,7,6,6,0,5,9,8,8,0,1,8,9,9,1,3,7,3,6,7,4,5,0,7,9,6,2,8,5,1,0,7,7,2,0,7,4,3,2,4,4,2,1,4,1,8,8,5,4,8,1,4,6,8,2,2,139.69224623978465
4,5,7,1,6,5,3,9,6,3,2,5,2,0,7,2,2,9,5,4,6,6,2,4,3,7,1,7,2,6,0,1,2,0,7,3,4,6,5,9,0,6,7,5,3,8,2,3,2,0,1,9,7,5,9,3,7,7,6,5,8,1,2,9,3,9,3,1,7,7,6,6,4,9,5,5,8,4,8,9,1,4,1,3,8,1,0,7,9,8,4,3,3,9,0,2,6,3,3,7,-261.144842457146
1,7,5,2,2,7,6,3,2,1,1,7,0,9,2,1,7,1,0,3,2,7,7,3,1,5,5,2,5,5,8,4,3,5,9,0,8,2,2,8,6,4,2,0,8,1,5,8,1,5,5,3,8,7,8,7,2,2,3,9,5,4,4,2,9,3,0,8,2,2,8,5,8,1,9,8,9,9,7,6,0,1,2,3,2,6,7,7,9,2,6,5,8,5,0,1,7,7,6,6,320.2174228350826
