longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,target
8,3,2,0,0,0,0,8,0,375000.0
8,2,4,6,6,7,6,4,0,153100.0
8,3,2,8,7,6,8,2,0,75000.0
8,2,3,8,8,8,8,6,0,203200.0
8,2,5,8,8,8,8,7,0,163900.0
8,2,5,0,0,0,0,0,0,164300.0
8,2,0,0,0,0,0,9,0,257100.0
8,2,0,1,0,1,0,9,0,271900.0
8,2,2,7,5,6,5,8,0,229400.0
8,2,0,9,9,9,9,8,0,203400.0
8,2,0,8,8,8,8,5,0,137600.0
8,2,1,0,0,0,0,1,0,191700.0
8,2,4,7,5,6,5,8,0,164800.0
8,2,0,9,9,9,9,7,0,220800.0
8,2,1,4,2,3,2,9,0,251000.0
8,2,4,8,8,8,8,6,0,154300.0
8,2,3,6,5,7,6,7,0,163300.0
8,2,3,3,2,3,2,4,0,198800.0
8,2,1,5,2,2,1,8,0,233500.0
8,2,1,8,6,8,7,8,0,246400.0
8,2,3,6,4,5,4,8,0,214600.0
8,2,2,0,0,0,0,9,0,244200.0
8,2,2,8,8,8,8,6,0,135600.0
8,2,2,8,8,8,8,4,0,139100.0
8,2,5,6,6,6,5,3,0,115600.0
8,2,4,4,3,4,3,7,0,146800.0
8,2,1,9,9,9,9,7,0,169100.0
8,2,6,2,2,4,3,5,0,99600.0
8,2,1,8,8,9,8,6,0,124600.0
8,2,1,9,9,9,9,6,0,139200.0
8,2,5,1,0,2,0,7,0,143400.0
8,2,4,5,7,8,6,0,0,85800.0
8,2,6,0,0,1,0,3,0,88500.0
8,2,2,4,5,7,5,3,0,112900.0
8,2,5,3,3,4,3,4,0,117300.0
8,2,4,6,5,7,5,6,0,127100.0
8,2,1,8,8,8,8,3,0,114700.0
8,2,2,8,8,8,8,5,0,132800.0
8,2,3,0,0,0,0,4,0,121100.0
8,2,6,1,1,2,1,4,0,110500.0
8,2,6,4,4,6,4,4,0,105600.0
8,2,6,2,2,4,2,4,0,105400.0
8,2,5,5,5,6,5,2,0,122000.0
8,2,2,8,8,8,8,5,0,126100.0
8,2,4,7,6,8,7,5,0,124600.0
8,2,3,7,8,7,7,1,0,127300.0
8,2,0,9,9,9,9,4,0,144800.0
8,2,1,9,9,9,9,7,0,149900.0
8,2,0,9,9,9,9,5,0,159100.0
8,2,3,8,7,7,7,6,0,141100.0
8,2,0,6,3,4,4,8,0,334100.0
8,2,1,8,8,8,8,6,0,158000.0
8,2,3,7,7,8,7,6,0,123800.0
8,2,3,0,0,2,0,2,0,102500.0
8,2,3,6,7,8,7,3,0,91000.0
8,2,0,8,8,8,8,7,0,239800.0
8,2,7,0,1,2,1,2,0,96200.0
8,2,1,3,4,5,3,2,0,107900.0
8,2,2,5,7,8,7,1,0,108800.0
8,2,6,4,6,6,6,1,0,138200.0
8,2,8,1,2,4,2,1,0,113000.0
8,2,6,3,5,6,5,1,0,119400.0
8,2,7,0,0,2,1,1,0,110600.0
8,2,8,0,0,1,1,0,0,113500.0
8,2,0,8,8,8,8,2,0,117000.0
8,2,1,7,8,8,8,2,0,107000.0
8,2,1,3,5,5,5,1,0,116100.0
8,2,7,0,0,0,0,1,0,122800.0
8,2,4,3,2,3,2,8,0,165000.0
8,2,2,6,5,7,5,7,0,163900.0
8,2,5,0,0,0,0,4,0,144300.0
8,2,6,2,2,2,2,4,0,142100.0
8,2,0,9,9,9,9,7,0,195300.0
8,1,4,1,0,0,0,8,0,339300.0
8,2,0,9,9,9,9,8,0,195100.0
8,1,0,0,0,0,0,6,0,216700.0
8,1,0,0,0,0,0,6,0,500001.0
8,2,0,8,8,8,8,8,0,221400.0
8,2,4,8,8,8,8,8,0,177100.0
8,2,2,9,9,9,9,5,0,137100.0
8,2,1,9,9,9,9,8,0,204800.0
8,2,2,8,8,8,8,6,0,150300.0
8,2,3,7,5,7,6,8,0,161000.0
8,2,1,8,9,9,9,4,0,138100.0
8,2,0,9,9,9,9,8,0,257900.0
8,1,2,0,0,1,0,5,0,111000.0
8,1,3,5,4,5,4,6,0,189800.0
8,1,0,5,2,4,3,8,0,195600.0
8,1,0,8,8,8,8,7,0,160800.0
8,1,1,8,6,7,7,7,0,215000.0
8,2,1,6,4,5,4,7,0,189800.0
8,2,0,9,9,9,9,7,0,187800.0
8,2,2,6,4,5,4,8,0,211300.0
8,2,1,8,6,7,6,7,0,267900.0
8,2,0,8,8,8,8,7,0,240500.0
8,2,1,1,1,1,1,3,0,110000.0
8,2,1,5,3,3,3,7,0,161300.0
8,2,1,8,8,8,7,3,0,127900.0
8,2,1,7,7,8,7,1,0,118000.0
8,1,1,8,7,8,7,6,0,295200.0
8,1,0,4,3,3,3,7,0,249100.0
8,2,0,8,8,8,8,8,0,223600.0
8,1,1,1,1,1,0,2,0,123200.0
8,2,1,0,0,0,0,7,0,173900.0
8,2,6,8,9,9,8,2,0,152700.0
8,2,1,8,8,8,8,6,0,184500.0
8,2,2,7,7,5,7,5,0,144500.0
8,2,2,8,6,7,7,9,0,236500.0
8,2,1,9,5,8,8,8,0,214500.0
8,2,0,9,9,9,9,8,0,216500.0
8,2,10,2,3,3,2,1,0,162500.0
8,2,0,0,0,5,0,0,0,162500.0
8,3,4,0,0,0,0,4,0,101600.0
8,2,0,9,9,9,9,0,0,103400.0
8,3,4,8,8,8,8,7,0,133500.0
8,2,4,7,7,6,7,4,0,140300.0
8,2,0,9,9,9,9,7,0,160600.0
8,3,3,8,8,7,7,2,0,95300.0
8,3,4,6,7,8,7,1,0,85400.0
8,3,3,7,6,6,6,6,0,129900.0
8,2,0,8,8,8,8,7,0,132600.0
8,2,0,9,9,9,9,5,0,142000.0
8,2,0,9,9,9,9,6,0,138700.0
8,2,0,9,9,9,9,8,0,163300.0
8,2,0,9,8,9,8,8,0,155500.0
8,2,0,8,7,7,7,8,0,223200.0
8,2,0,9,9,9,9,8,0,197700.0
8,2,0,1,1,2,1,0,0,135700.0
8,2,6,8,8,8,8,1,0,86900.0
8,2,1,9,9,9,9,3,0,127200.0
8,2,0,0,0,0,0,3,0,164800.0
8,2,1,2,4,4,4,0,0,113900.0
8,2,1,8,9,9,9,4,0,113200.0
8,2,0,9,9,9,9,6,0,137600.0
8,2,0,9,9,9,9,6,0,124600.0
8,2,0,9,9,9,9,6,0,127200.0
8,2,0,9,9,9,9,6,0,136600.0
8,2,0,5,6,6,6,3,0,114200.0
8,2,1,8,8,8,8,4,0,117000.0
8,2,0,9,9,9,9,6,0,130900.0
8,2,0,9,9,9,9,7,0,152600.0
8,2,1,7,5,7,6,7,0,143500.0
8,2,0,9,9,9,9,6,0,121500.0
8,2,0,3,1,0,0,5,0,244400.0
8,2,0,9,9,9,9,6,0,143000.0
8,2,1,0,0,0,0,2,0,500001.0
8,2,0,1,1,1,1,3,0,136300.0
8,1,0,0,0,0,0,7,0,187500.0
8,1,1,1,1,1,0,5,0,161300.0
8,1,0,2,1,1,1,6,0,100000.0
8,1,0,8,8,7,7,5,0,122100.0
8,1,0,9,9,9,9,4,0,113700.0
8,1,1,9,9,8,9,1,0,97900.0
8,1,0,8,8,7,8,2,0,110100.0
8,1,1,8,8,6,8,1,0,98600.0
8,1,3,8,8,5,8,1,0,83300.0
8,1,3,8,8,8,8,1,0,92400.0
8,1,3,8,8,8,8,1,0,83500.0
8,1,0,8,8,8,8,7,0,136400.0
8,1,0,9,9,9,9,8,0,228900.0
8,1,0,8,8,8,8,5,0,113400.0
8,1,0,8,7,6,6,5,0,125900.0
8,1,1,4,3,3,3,3,0,117200.0
8,1,0,8,8,8,8,6,0,177300.0
8,1,0,1,1,1,1,2,0,145800.0
8,1,1,6,5,6,5,5,0,139600.0
8,1,1,4,3,3,2,6,0,161200.0
8,1,0,3,2,3,2,6,0,148200.0
8,1,0,3,4,2,3,0,0,169300.0
8,1,2,8,8,7,8,1,0,96100.0
8,1,0,8,8,8,8,2,0,155400.0
8,1,0,3,4,3,3,2,0,109200.0
8,1,2,6,6,5,6,2,0,145300.0
8,1,1,8,8,8,8,4,0,148800.0
8,1,0,8,8,8,8,6,0,126500.0
8,1,1,4,4,5,4,1,0,90500.0
8,1,1,8,8,8,8,3,0,112500.0
8,1,2,8,8,8,8,1,0,71300.0
8,1,0,8,8,8,8,3,0,111500.0
8,1,0,5,5,5,6,2,0,140700.0
8,1,2,7,8,8,7,1,0,89300.0
8,1,3,7,7,8,7,1,0,81500.0
8,1,0,4,5,7,5,1,0,83000.0
8,1,1,8,8,8,8,2,0,118300.0
8,1,0,7,6,7,6,6,0,173300.0
8,1,3,8,8,8,8,1,0,146500.0
8,1,0,8,9,8,9,3,0,104200.0
8,1,2,7,7,8,7,1,0,129200.0
8,1,1,6,6,7,6,1,0,101300.0
8,1,2,5,4,5,4,3,0,110000.0
8,1,0,1,1,1,1,1,0,114600.0
8,1,0,8,8,8,8,8,0,168700.0
8,1,0,8,8,8,8,4,0,123800.0
8,1,0,6,5,5,5,3,0,154300.0
8,1,0,1,0,1,0,4,0,157400.0
8,1,0,1,1,1,1,3,0,111300.0
8,1,4,8,8,8,8,1,0,100600.0
8,1,0,0,0,0,0,6,0,125000.0
8,1,0,9,9,9,9,4,0,131800.0
8,1,2,9,9,9,9,1,0,132600.0
8,1,3,8,9,8,9,2,0,109200.0
8,1,0,9,9,9,9,5,0,162200.0
8,1,1,8,8,8,8,2,0,163600.0
8,0,0,0,0,0,0,9,0,465600.0
8,1,0,8,8,8,8,4,0,159300.0
8,1,0,3,2,2,1,4,0,155600.0
8,1,1,2,1,2,1,4,0,210700.0
8,1,0,8,8,8,8,5,0,150900.0
8,1,0,9,9,9,9,7,0,174300.0
8,1,0,6,4,5,4,7,0,215300.0
8,1,0,6,4,5,4,6,0,145600.0
8,1,0,9,9,9,9,5,0,187300.0
8,0,0,8,8,8,8,5,0,147500.0
8,0,0,7,6,6,6,7,0,347700.0
9,0,0,6,5,4,5,6,0,392100.0
8,1,0,4,2,2,1,6,0,307600.0
9,1,0,4,3,3,3,4,0,337200.0
9,1,0,1,0,0,0,6,0,221900.0
8,0,0,2,1,1,1,9,0,493300.0
8,0,0,0,0,0,0,4,0,187500.0
8,0,1,0,0,0,0,9,0,500001.0
8,0,0,9,9,9,9,6,0,191100.0
8,0,0,9,9,9,9,7,0,212300.0
8,0,0,9,9,9,8,7,0,174200.0
9,0,1,3,4,2,2,3,0,43000.0
8,1,0,9,9,9,9,6,0,183000.0
8,0,0,8,8,8,8,8,0,429000.0
8,0,0,1,0,0,0,8,0,500001.0
9,1,0,9,9,8,9,3,0,134700.0
9,1,2,8,8,8,8,4,0,189700.0
9,1,1,4,2,3,2,8,0,201300.0
9,1,0,1,0,1,0,7,0,173900.0
9,1,1,0,0,0,0,1,0,93800.0
9,1,2,0,0,0,0,3,0,143800.0
9,1,1,9,9,9,9,1,0,97800.0
9,1,1,5,4,3,5,2,0,127900.0
9,1,2,5,6,5,6,1,0,85800.0
9,1,3,8,8,8,8,0,0,109500.0
9,1,1,8,8,8,8,3,0,121500.0
9,1,1,8,7,7,7,5,0,112800.0
9,1,2,5,4,4,4,2,0,89400.0
9,1,2,8,8,8,8,3,0,87000.0
9,1,3,8,8,8,8,4,0,94500.0
9,1,2,4,4,5,4,2,0,91200.0
9,1,2,6,5,6,5,7,0,118900.0
9,1,2,8,8,8,8,5,0,120000.0
9,1,1,8,6,7,6,6,0,132300.0
9,1,6,7,8,8,8,2,0,76300.0
9,1,5,6,7,6,7,1,0,86200.0
9,1,3,8,8,8,8,0,0,77500.0
9,1,2,9,9,9,9,0,0,77000.0
9,1,4,8,8,6,8,1,0,85700.0
9,1,2,8,8,6,8,1,0,76900.0
9,1,2,8,8,7,8,1,0,87600.0
9,1,1,8,9,8,8,2,0,137600.0
9,1,1,6,8,4,7,0,0,105100.0
9,1,0,8,9,8,9,0,0,95900.0
9,1,1,8,8,8,8,1,0,107900.0
9,1,1,8,9,8,9,1,0,69400.0
9,1,0,8,9,8,8,1,0,94400.0
9,1,1,8,8,4,8,1,0,112500.0
9,1,0,9,9,8,9,1,0,113100.0
9,1,2,2,1,0,0,3,0,120700.0
9,1,1,5,5,1,3,2,0,139300.0
9,1,0,8,8,8,8,1,0,108900.0
9,1,0,9,9,9,9,1,0,95300.0
9,1,2,5,6,7,6,1,0,77700.0
9,1,3,7,7,8,7,1,0,83000.0
9,1,3,6,7,7,6,2,0,74800.0
9,1,3,7,8,7,8,0,0,74000.0
9,1,1,0,0,0,0,1,0,56700.0
9,1,0,8,8,7,8,2,0,130800.0
9,1,2,7,7,3,6,0,0,140000.0
9,1,3,6,6,3,6,1,0,81700.0
9,1,1,9,9,9,9,1,0,123400.0
9,1,1,6,5,3,5,3,0,170700.0
8,3,4,8,8,6,8,2,0,104900.0
8,3,6,2,3,3,2,2,0,94400.0
8,3,3,8,8,8,8,4,0,132100.0
9,3,3,8,7,7,7,7,0,195900.0
9,2,2,8,8,7,8,1,0,118800.0
9,2,1,8,8,7,8,3,0,116300.0
9,2,1,8,8,8,8,2,0,112100.0
8,2,4,1,2,2,2,2,0,149000.0
9,2,0,3,3,2,3,3,0,105200.0
8,2,0,0,0,0,0,3,0,187500.0
9,2,3,4,5,5,6,0,0,81900.0
9,2,4,0,0,0,0,5,0,147500.0
9,2,0,0,0,0,0,2,0,58000.0
9,3,1,0,0,0,0,0,0,90000.0
9,2,2,5,6,5,5,0,0,63000.0
9,2,2,4,5,2,4,0,0,81800.0
9,2,0,8,8,7,8,3,0,146300.0
9,2,0,0,0,0,0,0,0,55000.0
9,1,2,0,0,0,0,3,0,91100.0
9,2,4,7,7,7,7,4,0,89800.0
9,2,8,5,5,6,5,1,0,73200.0
9,2,5,7,7,7,7,3,0,91200.0
9,2,5,6,7,6,7,0,0,73200.0
9,2,6,0,0,0,0,1,0,68300.0
9,2,5,8,7,7,7,5,0,98600.0
9,2,1,8,9,8,9,1,0,95600.0
9,2,5,8,8,8,8,1,0,72600.0
9,2,7,2,4,3,3,0,0,55000.0
9,2,6,7,8,7,7,1,0,71800.0
9,3,2,0,0,0,0,8,0,193800.0
9,2,6,8,8,8,8,1,0,73400.0
9,2,5,7,8,8,8,0,0,54600.0
9,2,7,3,3,7,3,2,0,73100.0
9,2,0,6,7,8,7,2,0,81000.0
9,1,1,8,8,1,2,4,0,143400.0
9,1,6,0,0,0,0,4,0,100000.0
9,1,4,9,9,7,8,3,0,150500.0
9,1,3,7,7,1,2,5,0,161100.0
9,1,0,5,7,1,1,3,0,214300.0
9,0,0,0,0,0,0,5,0,163500.0
9,0,1,1,1,0,0,3,0,137500.0
9,1,1,1,1,0,1,3,0,128100.0
9,1,1,7,7,5,5,1,0,122900.0
9,1,0,1,2,0,1,3,0,115300.0
9,1,0,0,0,0,0,8,0,345500.0
9,0,0,1,1,1,1,3,0,173400.0
9,0,4,0,0,0,0,2,0,103100.0
9,0,1,8,8,5,7,1,0,113500.0
9,0,1,1,1,0,1,1,0,155700.0
9,1,1,9,9,9,9,2,0,74400.0
9,2,1,0,0,0,0,3,0,66300.0
9,2,3,1,2,1,1,1,0,61000.0
9,2,6,0,0,0,0,3,0,68100.0
9,2,5,0,0,0,0,0,0,50000.0
9,3,2,0,0,0,0,4,0,76600.0
9,2,2,8,8,5,7,0,0,88400.0
9,2,0,9,9,8,8,0,0,78500.0
9,2,1,8,8,7,7,4,0,89600.0
9,2,1,8,9,8,8,0,0,61100.0
9,2,2,7,7,5,6,2,0,68200.0
9,2,0,8,9,9,9,0,0,66600.0
9,2,1,7,8,5,7,0,0,66000.0
9,2,0,2,2,1,1,1,0,89400.0
9,2,2,5,5,3,4,4,0,85200.0
9,2,0,7,8,3,6,0,0,81000.0
9,2,0,8,8,6,7,6,0,146400.0
9,1,1,1,1,0,1,6,0,100000.0
9,2,3,2,3,1,2,0,0,71000.0
9,1,2,8,8,2,5,5,0,130400.0
9,2,1,8,8,7,7,1,0,70400.0
9,1,2,9,9,8,8,4,0,230200.0
9,2,1,9,9,8,9,3,0,110900.0
9,1,4,7,6,1,3,8,0,500001.0
9,1,4,9,9,8,9,2,0,159000.0
9,2,1,8,9,8,8,4,0,112500.0
9,1,1,0,0,0,0,1,0,87500.0
9,1,4,7,7,8,6,3,0,65900.0
9,1,3,9,9,8,9,2,0,145200.0
9,1,1,9,9,8,9,0,0,115600.0
9,1,7,3,4,0,2,2,0,321900.0
9,1,1,7,7,0,1,5,0,90000.0
9,1,4,8,8,8,8,2,0,94800.0
9,1,1,9,9,8,8,4,0,162200.0
9,1,5,8,9,8,9,1,0,124100.0
9,1,3,8,8,7,8,3,0,199400.0
9,1,1,9,9,5,8,5,0,148900.0
9,1,3,8,9,6,8,1,0,183900.0
9,1,4,6,6,1,3,3,0,301600.0
9,1,2,8,8,5,8,1,0,248100.0
9,1,2,9,9,7,8,6,0,235600.0
9,1,2,6,5,0,1,2,0,220500.0
9,2,0,8,8,7,7,7,0,125200.0
9,1,0,8,9,4,6,0,0,137500.0
9,1,1,9,9,7,8,2,0,145200.0
9,1,0,9,9,9,8,6,0,142500.0
9,1,0,8,8,8,8,5,0,104200.0
9,1,0,9,9,9,9,2,0,90900.0
9,1,0,8,9,4,7,1,0,136400.0
9,1,0,8,8,8,8,4,0,115100.0
9,1,1,8,8,5,7,7,0,285000.0
9,1,2,8,7,4,5,8,0,232100.0
9,1,1,8,8,5,7,3,0,134600.0
9,1,1,9,9,8,8,9,0,341700.0
9,1,0,7,5,1,1,8,0,259200.0
9,1,0,8,8,8,8,5,0,99100.0
9,1,0,9,9,9,9,4,0,239300.0
9,1,0,9,9,8,9,6,0,194500.0
9,1,0,9,9,8,9,6,0,158500.0
9,1,2,9,9,9,9,4,0,131900.0
9,1,4,1,4,1,1,0,0,55000.0
9,1,6,6,8,8,7,2,0,83000.0
9,1,4,8,8,6,7,6,0,122500.0
9,1,4,3,5,2,3,4,0,113600.0
9,1,0,9,9,9,9,6,0,134500.0
9,1,2,9,9,8,9,4,0,121300.0
9,1,2,8,9,8,8,5,0,128000.0
9,1,2,9,9,8,9,7,0,258100.0
9,1,0,9,9,8,8,9,0,238800.0
9,1,2,8,8,8,8,3,0,152300.0
9,1,2,8,8,3,7,1,0,97500.0
9,1,3,6,5,0,1,5,0,500001.0
9,1,0,0,1,0,0,9,0,403300.0
9,1,4,5,5,3,4,4,0,168800.0
9,1,2,8,8,3,5,2,0,177800.0
9,1,1,8,8,3,6,1,0,138300.0
9,1,0,9,9,2,5,9,0,318100.0
9,1,0,9,9,8,8,9,0,353100.0
9,1,1,8,8,3,4,8,0,231300.0
9,1,0,5,5,3,2,3,0,137500.0
9,1,1,5,4,4,3,3,0,93400.0
9,1,0,8,8,8,8,4,0,91800.0
9,1,0,8,8,8,8,5,0,98000.0
9,1,0,7,6,6,5,7,0,102600.0
9,1,0,9,9,8,9,3,0,105800.0
9,1,0,3,5,3,4,2,0,92900.0
9,1,0,8,8,2,4,4,0,124700.0
9,1,0,4,6,3,2,5,0,96700.0
9,1,0,9,9,9,9,7,0,199300.0
9,1,0,8,8,4,5,4,0,167400.0
9,1,3,0,1,1,0,4,0,67500.0
9,1,6,0,0,0,0,1,0,50000.0
9,1,4,8,8,8,8,5,0,93400.0
9,1,0,9,9,9,9,2,0,95000.0
9,1,1,6,6,6,6,3,0,104100.0
9,1,4,8,8,8,8,4,0,69400.0
9,1,3,1,5,2,1,3,0,68200.0
9,1,4,6,7,8,8,1,0,68900.0
9,1,7,3,3,5,2,1,0,68500.0
9,1,5,1,1,3,1,3,0,72100.0
9,1,2,7,8,8,8,0,0,82200.0
9,1,4,0,1,3,1,0,0,58800.0
9,1,4,5,7,8,6,1,0,60600.0
9,1,5,8,8,8,8,0,0,76900.0
9,1,2,8,8,9,8,2,0,90000.0
9,1,3,0,0,0,0,3,0,112500.0
9,1,2,1,3,6,3,1,0,84700.0
9,1,0,3,5,7,5,0,0,65400.0
9,1,3,1,2,4,1,2,0,96300.0
9,1,2,3,2,5,2,5,0,100900.0
9,1,6,0,0,1,0,0,0,100000.0
9,1,1,1,1,0,0,3,0,366700.0
9,1,0,8,8,1,2,9,0,382400.0
9,0,1,3,6,8,5,1,0,58600.0
9,0,2,5,8,8,8,0,0,100000.0
9,0,3,7,8,9,8,0,0,66400.0
9,0,2,3,4,1,1,1,0,68900.0
9,1,1,1,2,5,2,1,0,61400.0
9,1,2,8,8,9,8,2,0,65900.0
9,1,3,0,1,1,0,1,0,47500.0
9,1,1,3,5,8,6,0,0,67500.0
9,1,4,6,7,8,7,1,0,66700.0
9,1,2,0,0,0,0,2,0,155000.0
9,1,0,8,8,9,8,2,0,74000.0
9,2,1,0,0,0,0,2,0,76100.0
9,0,2,3,4,8,2,0,0,53500.0
9,2,2,0,0,0,0,0,0,27500.0
9,2,3,1,2,2,1,4,0,71700.0
9,1,1,0,0,0,0,4,0,71300.0
10,2,2,6,7,0,0,0,0,87500.0
9,1,4,3,2,1,2,3,0,94900.0
9,0,2,2,3,4,2,0,0,44400.0
9,1,2,0,0,0,0,0,0,85700.0
9,1,1,2,3,1,1,4,0,73400.0
9,1,2,2,3,1,2,1,0,65500.0
9,0,4,0,0,0,0,1,0,45000.0
9,1,6,8,8,8,8,1,0,58400.0
9,1,1,1,1,4,1,1,0,61500.0
9,1,1,8,8,8,8,2,0,86500.0
9,1,5,2,1,1,1,4,0,74000.0
9,1,4,0,0,0,0,0,0,275000.0
9,1,4,6,7,7,7,2,0,82400.0
9,1,3,4,5,5,5,0,0,62000.0
2,8,6,8,8,7,8,5,0,155700.0
2,8,7,6,5,3,5,6,0,163700.0
2,8,7,4,3,2,3,5,0,161400.0
2,8,8,3,3,2,3,5,0,147100.0
2,8,9,5,5,3,5,5,0,142000.0
2,8,10,7,6,3,6,5,0,164500.0
2,8,8,5,4,3,5,3,0,148800.0
2,8,8,5,4,2,4,4,0,153900.0
2,8,9,4,3,2,4,4,0,147900.0
2,8,10,8,8,6,8,5,0,181600.0
2,8,8,2,4,1,3,0,0,109800.0
2,8,8,4,6,3,6,0,0,115100.0
2,8,8,8,8,6,8,1,0,137500.0
2,8,10,4,5,3,5,2,0,109300.0
2,8,10,0,0,0,0,1,0,94300.0
2,8,9,5,8,5,7,0,0,140600.0
2,8,10,5,7,4,7,0,0,90300.0
2,8,10,1,3,4,3,0,0,70500.0
2,8,2,0,0,1,1,0,0,85000.0
2,8,10,1,2,0,1,0,0,168800.0
2,8,0,0,2,8,2,0,0,162500.0
2,8,2,8,8,6,8,2,0,125000.0
2,8,0,0,0,0,0,4,0,77500.0
2,8,10,0,4,1,4,0,0,137500.0
2,8,8,3,6,2,6,0,0,137500.0
2,8,9,5,8,4,8,0,0,141700.0
2,8,10,0,1,0,1,0,0,187500.0
2,8,9,2,5,1,5,0,0,93800.0
2,8,7,5,8,4,8,0,0,87900.0
2,8,7,2,3,1,3,1,0,150000.0
2,8,9,7,8,6,8,1,0,123900.0
2,8,7,6,8,5,8,1,0,114100.0
2,8,10,0,0,0,0,3,0,200000.0
2,8,9,7,8,5,8,0,0,168100.0
2,8,10,6,8,4,8,0,0,157500.0
2,8,10,4,4,2,4,4,0,236100.0
2,8,10,7,5,4,5,7,0,233800.0
2,8,10,3,3,2,4,3,0,111800.0
2,8,10,0,0,0,0,4,0,140000.0
2,8,10,1,0,0,0,4,0,213200.0
2,8,10,4,3,2,3,3,0,158900.0
2,8,10,3,4,1,4,1,0,156700.0
2,8,8,1,1,0,1,4,0,131700.0
2,8,8,5,5,3,5,5,0,131900.0
2,8,10,1,0,0,0,3,0,139400.0
2,8,9,2,2,1,2,2,0,125900.0
2,8,9,2,1,0,1,3,0,137800.0
2,8,10,8,7,5,7,7,0,232500.0
2,8,10,7,6,5,6,6,0,173800.0
2,8,6,0,0,0,0,2,0,98900.0
2,8,8,7,7,6,7,2,0,100100.0
2,8,2,7,8,6,8,0,0,77600.0
2,8,10,4,4,2,4,4,0,122800.0
2,8,9,1,1,0,1,2,0,121200.0
2,8,9,3,4,2,4,3,0,97000.0
2,8,10,1,0,0,0,3,0,85600.0
2,8,10,1,0,0,1,1,0,104000.0
2,8,10,7,7,7,7,0,0,84100.0
2,8,10,4,5,5,4,0,0,68500.0
2,8,9,1,4,3,3,0,0,65400.0
2,8,10,2,4,2,4,1,0,85900.0
2,8,9,4,6,3,6,1,0,95800.0
2,8,8,4,6,4,6,0,0,88100.0
2,8,8,1,1,1,2,1,0,113600.0
2,8,9,2,3,1,3,2,0,134700.0
2,8,7,1,2,1,2,0,0,114300.0
2,8,8,1,1,1,1,0,0,87500.0
2,8,6,2,5,3,5,1,0,86900.0
2,8,9,2,4,2,4,0,0,108800.0
2,8,8,1,3,2,3,0,0,94600.0
2,8,8,2,3,2,3,1,0,87500.0
2,8,7,0,0,0,0,1,0,93800.0
2,8,8,0,1,1,1,0,0,80000.0
2,8,9,6,7,7,7,0,0,123100.0
2,8,8,1,2,5,2,0,0,137500.0
2,8,8,7,7,5,7,3,0,137900.0
2,8,9,2,2,1,2,3,0,137200.0
2,8,10,3,4,1,3,3,0,103500.0
2,8,10,6,5,2,5,4,0,151100.0
2,8,10,6,5,3,5,8,0,209800.0
2,8,10,3,3,1,3,5,0,137800.0
2,8,9,5,6,2,5,2,0,123000.0
2,8,10,1,0,0,0,9,0,405800.0
2,8,9,8,7,6,7,7,0,224100.0
2,8,9,8,7,5,7,8,0,236800.0
2,8,8,1,1,0,1,5,0,179800.0
2,8,10,6,3,2,3,9,0,228700.0
2,8,10,4,3,2,4,6,0,162500.0
2,8,9,2,5,3,4,1,0,94300.0
2,8,10,3,2,1,2,6,0,175000.0
2,8,10,5,3,2,3,7,0,191900.0
2,8,10,0,1,0,1,3,0,125000.0
2,8,9,1,2,2,2,0,0,65400.0
2,8,5,2,2,3,2,0,0,55800.0
2,8,9,4,5,5,4,0,0,56700.0
2,8,3,1,2,1,2,0,0,67000.0
2,8,10,2,2,1,1,1,0,94600.0
2,8,9,1,1,2,1,3,0,56000.0
2,8,8,1,2,2,2,0,0,58300.0
2,8,9,1,1,1,0,1,0,58200.0
2,8,8,4,4,6,4,1,0,57000.0
2,8,5,2,1,1,1,3,0,108000.0
2,8,8,4,4,3,4,3,0,92700.0
2,8,8,4,3,2,3,3,0,101500.0
2,8,8,6,6,4,6,2,0,92400.0
2,8,9,7,8,6,8,1,0,86600.0
2,8,2,6,5,7,5,2,0,87600.0
2,8,5,5,5,4,5,3,0,94300.0
2,8,8,7,7,5,7,2,0,101300.0
2,8,7,6,5,5,7,4,0,93600.0
2,8,9,6,5,5,5,2,0,75700.0
2,8,6,4,3,4,3,4,0,79000.0
2,8,7,1,1,1,1,3,0,72100.0
2,8,7,4,3,4,4,3,0,71200.0
2,8,7,2,2,2,2,4,0,71800.0
2,8,7,2,2,2,2,3,0,82700.0
2,8,7,5,4,5,5,4,0,81900.0
2,8,7,4,4,4,4,1,0,80600.0
2,8,4,7,7,8,8,1,0,66800.0
2,8,3,7,7,8,7,1,0,87800.0
2,8,5,6,6,7,6,2,0,72600.0
2,8,8,4,4,3,4,2,0,72100.0
2,8,5,8,8,8,8,0,0,78300.0
2,8,7,4,4,3,4,3,0,76600.0
2,8,7,7,6,5,7,7,0,192000.0
2,8,7,8,7,6,7,4,0,114300.0
2,8,6,3,1,1,2,6,0,191900.0
2,8,7,6,4,3,5,8,0,216600.0
2,8,7,4,5,5,5,1,0,59100.0
2,8,6,6,5,4,5,8,0,171300.0
2,8,5,3,1,1,1,8,0,251600.0
2,8,5,7,6,4,7,6,0,181400.0
2,8,7,2,2,2,3,1,0,101600.0
2,8,8,7,6,5,6,3,0,130600.0
2,8,7,3,4,2,3,0,0,78400.0
2,8,8,2,2,2,2,1,0,103900.0
2,8,7,3,3,3,3,3,0,96400.0
2,8,7,4,4,3,4,3,0,96800.0
